Season,Team,GP,W,L,WIN%,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PLUS_MINUS,Rk,Home_W,Home_L,Road_W,Road_L,E_W,E_L,W_W,W_L,Pre-ASG_W,Pre-ASG_L,Post-ASG_W,Post-ASG_L,Opponent,Opp_Rk,SOS,avg_age,avg_pts_top10,avg_production_score,injury_rate,Coach,Yw/Franch,YOverall,CareerW,CareerL,CareerW%,FirstRoundPicks,SecondRoundPicks,Coach_Count,Payroll,NWins
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Miami Heat,18.47887323943662,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Brooklyn Nets,8.084507042253522,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,New York Knicks,12.704225352112676,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Charlotte Hornets,26.56338028169014,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Dallas Mavericks,10.394366197183098,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Dallas Mavericks,10.394366197183098,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Orlando Magic,33.49295774647887,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Washington Wizards,25.408450704225352,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Los Angeles Clippers,2.3098591549295775,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Portland Trail Blazers,13.859154929577464,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Indiana Pacers,19.633802816901408,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,New Orleans Pelicans,20.788732394366196,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Los Angeles Clippers,2.3098591549295775,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Dallas Mavericks,10.394366197183098,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Minnesota Timberwolves,30.028169014084508,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Portland Trail Blazers,13.859154929577464,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,San Antonio Spurs,24.253521126760564,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Chicago Bulls,23.098591549295776,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,New Orleans Pelicans,20.788732394366196,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Golden State Warriors,16.169014084507044,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Denver Nuggets,6.929577464788732,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Detroit Pistons,28.87323943661972,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Oklahoma City Thunder,34.647887323943664,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Oklahoma City Thunder,34.647887323943664,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Memphis Grizzlies,17.323943661971832,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Brooklyn Nets,8.084507042253522,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Miami Heat,18.47887323943662,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Washington Wizards,25.408450704225352,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Portland Trail Blazers,13.859154929577464,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Golden State Warriors,16.169014084507044,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Phoenix Suns,3.464788732394366,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Indiana Pacers,19.633802816901408,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
2020,Los Angeles Lakers,71,60.056338028169016,21.943661971830988,0.732,55.55211267605634,130.96901408450705,48.85352112676056,101.98028169014084,48.0,12.704225352112676,36.49577464788732,34.9,20.44225352112676,28.064788732394366,72.9,12.357746478873239,40.53802816901408,52.780281690140846,29.335211267605633,17.554929577464787,9.932394366197183,7.622535211267605,4.273239436619718,23.907042253521126,25.061971830985915,6.698591549295775,3,28.87323943661972,11.549295774647888,31.183098591549296,10.394366197183098,18.47887323943662,10.394366197183098,41.57746478873239,11.549295774647888,47.352112676056336,13.859154929577464,8.084507042253522,12.704225352112676,Minnesota Timberwolves,30.028169014084508,0.42794551034498024,32.45352112676056,14.228732394366196,0.4631147577711226,0.5146341463414634,Frank Vogel,1,9,356,310,0.535,1.1549295774647887,0.0,1,123971686.0,60.056338028169016
